Date,Year,Month,Day,Location,Platform,Photographer,Encounter #,File #,# fins,Fin#,Q (0:lowest to 2:best),ID,Catalogue,Cert. (yes or no),Angle (0 to 360°),Fin exposure (0 to 2) ,Back exposure (0 to 2),Distinctiveness dorsal fin,Distinctiveness scars,Re-identifyable,Juvenile/ calf,Juvenile/ calf on the side,Notes
10.08.17,2017,8,10,Andenes,Whale2Sea,Marten Bril,1,DSC9144,1,1,2,GG027,YES,YES,180,2,1,0,2,YES,NO,NO,NA
10.08.17,2017,8,10,Andenes,Whale2Sea,Marten Bril,1,DSC9143,1,1,2,GG027,YES,YES,180,2,1,0,2,YES,NO,NO,NA
10.08.17,2017,8,10,Andenes,Whale2Sea,Marten Bril,1,DSC9153,1,1,2,GG028,YES,YES,150,2,2,2,2,YES,NO,NO,NA
10.08.17,2017,8,10,Andenes,Whale2Sea,Marten Bril,1,DSC9152,1,1,2,GG028,YES,YES,150,2,2,2,2,YES,NO,NO,NA
10.08.17,2017,8,10,Andenes,Whale2Sea,Marten Bril,1,DSC9162,1,1,1,GG_t007,NO,YES,165,2,0,0,1,NO,NO,NO,NA
10.08.17,2017,8,10,Andenes,Whale2Sea,Marten Bril,1,DSC9159,1,1,1,GG_t007,NO,YES,150,2,1,0,1,NO,NO,NO,NA
10.08.17,2017,8,10,Andenes,Whale2Sea,Marten Bril,1,DSC9166,1,1,1,GG029,YES,YES,180,2,0,2,2,YES,NO,NO,NA
10.08.17,2017,8,10,Andenes,Whale2Sea,Marten Bril,1,DSC9222,2,1,2,GG054,YES,YES,165,2,1,1,0,YES,NO,YES,NA
10.08.17,2017,8,10,Andenes,Whale2Sea,Marten Bril,1,DSC9254,1,1,1,GG030,YES,YES,165,2,1,2,0,YES,NO,NO,NA
10.08.17,2017,8,10,Andenes,Whale2Sea,Marten Bril,1,DSC9237,1,1,2,GG030,YES,YES,345,2,1,2,1,YES,NO,NO,NA
10.08.17,2017,8,10,Andenes,Whale2Sea,Marten Bril,1,DSC9231,1,1,2,GG030,YES,YES,30,2,2,2,1,YES,NO,YES,NA
08.09.17,2017,9,8,Andenes,Whale Safari,NA,1,IMG_8885,1,1,1,GG001,YES,YES,180,2,1,0,2,YES,NO,NO,NA
08.09.17,2017,9,8,Andenes,Whale Safari,NA,1,IMG_8884,1,1,1,GG001,YES,YES,165,2,1,0,2,YES,NO,NO,NA
08.09.17,2017,9,8,Andenes,Whale Safari,NA,1,IMG_8854,4,3,1,GG014,YES,YES,180,2,1,1,1,YES,NO,NO,NA
08.09.17,2017,9,8,Andenes,Whale Safari,NA,1,IMG_8853,3,2,1,GG014,YES,YES,180,2,1,1,2,YES,NO,NO,NA
08.09.17,2017,9,8,Andenes,Whale Safari,NA,1,IMG_8843,2,2,1,GG_t044,NO,YES,105,2,1,0,1,NO,NO,NO,NA
08.09.17,2017,9,8,Andenes,Whale Safari,NA,1,IMG_8879,1,1,1,GG002,YES,YES,15,1,2,0,1,NO,NO,NO,NA
08.09.17,2017,9,8,Andenes,Whale Safari,NA,1,IMG_8880,1,1,1,GG002,YES,YES,15,2,1,1,2,YES,NO,NO,NA
08.09.17,2017,9,8,Andenes,Whale Safari,NA,1,IMG_8870,1,1,1,GG003,YES,YES,0,2,2,0,1,YES,NO,NO,NA
08.09.17,2017,9,8,Andenes,Whale Safari,NA,1,IMG_8871,1,1,1,GG003,YES,YES,0,2,1,0,1,YES,NO,NO,NA
08.09.17,2017,9,8,Andenes,Whale Safari,NA,1,IMG_8868,1,1,1,GG004,YES,YES,0,2,1,0,1,YES,NO,NO,NA
08.09.17,2017,9,8,Andenes,Whale Safari,NA,1,IMG_8866,1,1,1,GG005,YES,YES,0,1,2,1,2,NO,NO,NO,NA
08.09.17,2017,9,8,Andenes,Whale Safari,NA,1,IMG_8867,1,1,1,GG005,YES,YES,0,1,1,1,2,YES,NO,NO,NA
08.09.17,2017,9,8,Andenes,Whale Safari,NA,1,IMG_8865,1,1,1,GG_j001,NO,YES,30,2,1,0,1,YES,YES,NO,NA
08.09.17,2017,9,8,Andenes,Whale Safari,NA,1,IMG_8820 - Copy,1,1,0,GG_t020,NO,YES,15,2,1,0,0,NO,NO,NO,NA
08.09.17,2017,9,8,Andenes,Whale Safari,NA,1,IMG_8821,1,1,1,GG_j015,NO,YES,0,2,1,0,0,NO,YES,NO,NA
08.09.17,2017,9,8,Andenes,Whale Safari,NA,1,IMG_8823-Copy2,1,1,0,GG_t021,NO,NO,75,2,0,0,0,NO,NO,NO,NA
08.09.17,2017,9,8,Andenes,Whale Safari,NA,1,IMG_8882,1,1,1,GG_t022,NO,NO,15,2,0,0,0,NO,NO,NO,NA
08.09.17,2017,9,8,Andenes,Whale Safari,NA,1,IMG_8878,1,1,1,GG_t023,NO,YES,15,2,0,0,0,NO,NO,NO,NA
08.09.17,2017,9,8,Andenes,Whale Safari,NA,1,IMG_8875,1,1,1,GG_j016,NO,YES,0,2,2,0,0,NO,YES,NO,NA
08.09.17,2017,9,8,Andenes,Whale Safari,NA,1,IMG_8876,1,1,1,GG_j016,NO,YES,0,2,1,0,0,NO,YES,NO,NA
08.09.17,2017,9,8,Andenes,Whale Safari,NA,1,IMG_8874,3,1,1,GG_t024,NO,YES,0,1,0,0,1,NO,NO,NO,NA
08.09.17,2017,9,8,Andenes,Whale Safari,NA,1,IMG_8864,1,1,1,GG_t025,NO,YES,0,1,1,0,0,NO,NO,YES,NA
25.07.18,2018,7,25,Andenes,Whale2Sea,Marten Bril,1,MAB2810,2,2,1,GG018,YES,YES,165,2,0,2,0,YES,NO,YES,NA
25.07.18,2018,7,25,Andenes,Whale2Sea,Marten Bril,1,MAB3045,1,1,1,GG018,YES,YES,150,1,2,2,1,YES,NO,YES,NA
25.07.18,2018,7,25,Andenes,Whale2Sea,Marten Bril,1,MAB2850,1,1,2,GG031,YES,YES,225,2,1,0,2,YES,NO,NO,NA
25.07.18,2018,7,25,Andenes,Whale2Sea,Marten Bril,1,MAB2868,2,1,1,GG032,YES,YES,180,2,0,2,1,YES,NO,NO,NA
25.07.18,2018,7,25,Andenes,Whale2Sea,Marten Bril,1,MAB2890,3,1,1,GG006,YES,YES,165,2,0,2,0,YES,NO,NO,NA
25.07.18,2018,7,25,Andenes,Whale2Sea,Marten Bril,1,MAB2904,2,1,0,GG_t008,NO,NO,165,1,0,1,0,NO,NO,NO,"Not 100% certain if this is not the same dolphin as GG032, but most likely it is not"
25.07.18,2018,7,25,Andenes,Whale2Sea,Marten Bril,1,MAB2937,1,2,1,GG034,YES,YES,150,2,0,2,0,NO,NO,NO,NA
25.07.18,2018,7,25,Andenes,Whale2Sea,Marten Bril,1,MAB2929,1,1,1,GG034,YES,YES,135,2,2,2,0,YES,NO,NO,NA
25.07.18,2018,7,25,Andenes,Whale2Sea,Marten Bril,1,MAB2968,1,1,1,GG035,YES,YES,135,2,2,1,2,YES,NO,NO,NA
25.07.18,2018,7,25,Andenes,Whale2Sea,Marten Bril,1,MAB2970,1,1,1,GG035,YES,YES,135,2,2,1,2,YES,NO,NO,NA
25.07.18,2018,7,25,Andenes,Whale2Sea,Marten Bril,1,MAB2981,2,1,1,GG036,YES,YES,135,2,2,1,2,YES,NO,NO,NA
25.07.18,2018,7,25,Andenes,Whale2Sea,Marten Bril,1,MAB2982,2,1,1,GG036,YES,YES,135,2,2,1,2,YES,NO,NO,NA
25.07.18,2018,7,25,Andenes,Whale2Sea,Marten Bril,1,MAB3030,2,1,1,GG_j007,NO,YES,180,2,0,0,0,NO,YES,NO,NA
25.07.18,2018,7,25,Andenes,Whale2Sea,Marten Bril,1,MAB2799,1,1,1,GG_j007,NO,YES,165,2,1,0,0,NO,YES,NO,NA
27.07.18,2018,7,27,Andenes,Whale Safari,NA,1,IMG_5064,1,1,1,GG001,YES,YES,165,2,1,0,2,YES,NO,NO,NA
27.07.18,2018,7,27,Andenes,Whale Safari,NA,1,IMG_5050,1,1,1,GG_t001,NO,YES,180,2,0,0,1,NO,NO,NO,NA
27.07.18,2018,7,27,Andenes,Whale Safari,NA,1,IMG_5067,1,1,1,GG008,YES,YES,180,2,1,0,2,YES,NO,NO,NA
27.07.18,2018,7,27,Andenes,Whale Safari,NA,1,IMG_5072,1,1,0,GG_t027,NO,YES,165,1,0,0,2,NO,NO,NO,NA
27.07.18,2018,7,27,Andenes,Whale Safari,NA,1,IMG_5047,1,1,1,GG_t029,NO,YES,135,2,1,0,0,NO,NO,YES,NA
27.07.18,2018,7,27,Andenes,Whale Safari,NA,1,IMG_5102,1,1,0,GG_t032,NO,YES,135,2,1,0,1,NO,NO,NO,NA
27.07.18,2018,7,27,Andenes,Whale Safari,NA,1,IMG_5103_2,1,1,0,GG_t033,NO,YES,150,2,1,0,0,NO,NO,NO,NA
27.07.18,2018,7,27,Andenes,Whale Safari,NA,1,IMG_5104_1,1,1,1,GG_t034,NO,YES,150,1,1,0,0,NO,NO,NO,NA
27.07.18,2018,7,27,Andenes,Whale Safari,NA,1,IMG_5104_2,2,2,1,GG_t035,NO,YES,165,2,1,0,0,NO,NO,NO,NA
27.07.18,2018,7,27,Andenes,Whale Safari,NA,1,IMG_5104_3,2,2,0,GG_t036,NO,YES,180,2,0,0,0,NO,NO,NO,NA
27.07.18,2018,7,27,Andenes,Whale Safari,NA,1,IMG_5075_2,1,1,1,GG004,YES,YES,30,2,1,0,2,NO,NO,NO,NA
27.07.18,2018,7,27,Andenes,Whale Safari,NA,1,IMG_5043,1,1,0,GG_t026,NO,YES,60,2,0,0,0,NO,NO,NO,NA
27.07.18,2018,7,27,Andenes,Whale Safari,NA,1,IMG_5088_2,1,1,1,GG_t027,NO,YES,60,2,1,0,1,NO,NO,NO,NA
27.07.18,2018,7,27,Andenes,Whale Safari,NA,1,IMG_5114_1,2,2,0,GG_t028,NO,YES,0,1,0,0,2,NO,NO,YES,NA
27.07.18,2018,7,27,Andenes,Whale Safari,NA,1,IMG_5073,1,1,1,GG_t030,NO,YES,45,1,1,0,2,NO,NO,NO,NA
27.07.18,2018,7,27,Andenes,Whale Safari,NA,1,IMG_5078_3,2,1,1,GG_t031,NO,YES,345,2,1,0,1,NO,NO,NO,NA
27.07.18,2018,7,27,Andenes,Whale Safari,NA,1,IMG_5078_2,1,1,1,GG_j017,NO,YES,0,2,1,0,0,NO,YES,NO,NA
27.07.18,2018,7,27,Andenes,Whale Safari,NA,1,IMG_5117_2,1,1,0,GG_t037,NO,YES,0,2,1,0,2,NO,NO,NO,NA
27.07.18,2018,7,27,Andenes,Whale Safari,NA,1,IMG_5117_4,1,1,0,GG_t038,NO,YES,15,2,2,0,1,NO,NO,NO,NA
26.07.19,2019,7,26,Andenes,Whale2Sea,Piet van den Bemd,1,FG9Q7604,1,1,1,GG037,YES,YES,165,2,1,2,0,YES,NO,NO,NA
26.07.19,2019,7,26,Andenes,Whale2Sea,Piet van den Bemd,1,FG9Q7602,1,1,1,GG037,YES,YES,165,2,1,2,0,YES,NO,NO,NA
26.07.19,2019,7,26,Andenes,Whale2Sea,Piet van den Bemd,1,FG9Q7612,1,1,1,GG038,YES,YES,165,2,1,2,0,YES,NO,NO,NA
26.07.19,2019,7,26,Andenes,Whale2Sea,Piet van den Bemd,1,FG9Q7768,1,1,1,GG_t009,NO,YES,150,2,0,1,0,NO,NO,NO,NA
26.07.19,2019,7,26,Andenes,Whale2Sea,Piet van den Bemd,1,FG9Q7766,1,1,1,GG_t009,NO,YES,150,2,2,1,0,NO,NO,NO,NA
26.07.19,2019,7,26,Andenes,Whale2Sea,Piet van den Bemd,1,FG9Q7576,2,2,1,GG016,YES,YES,0,1,0,2,1,YES,NO,NO,NA
26.07.19,2019,7,26,Andenes,Whale2Sea,Piet van den Bemd,1,FG9Q7694,1,1,1,GG060,YES,YES,0,2,0,2,0,YES,NO,YES,NA
26.07.19,2019,7,26,Andenes,Whale2Sea,Piet van den Bemd,1,FG9Q7659,3,1,2,GG061,YES,YES,330,2,1,0,1,YES,NO,YES,NA
26.07.19,2019,7,26,Andenes,Whale2Sea,Piet van den Bemd,1,FG9Q7654,3,1,1,GG061,YES,YES,330,2,2,0,1,NO,NO,YES,NA
26.07.19,2019,7,26,Andenes,Whale2Sea,Piet van den Bemd,1,FG9Q7733,2,1,2,GG040,YES,YES,45,2,1,1,2,YES,NO,YES,NA
26.07.19,2019,7,26,Andenes,Whale2Sea,Piet van den Bemd,1,FG9Q7729,1,1,2,GG040,YES,YES,15,2,2,1,2,YES,NO,YES,NA
26.07.19,2019,7,26,Andenes,Whale2Sea,Piet van den Bemd,1,FG9Q7701,4,2,1,GG041,YES,YES,345,2,0,2,0,YES,NO,YES,NA
26.07.19,2019,7,26,Andenes,Whale2Sea,Piet van den Bemd,1,FG9Q7696,2,2,1,GG041,YES,YES,345,2,2,2,0,YES,NO,YES,NA
26.07.19,2019,7,26,Andenes,Whale2Sea,Piet van den Bemd,1,FG9Q7724,1,1,1,GG062,YES,YES,0,2,1,0,1,YES,NO,NO,NA
26.07.19,2019,7,26,Andenes,Whale2Sea,Piet van den Bemd,1,FG9Q7739,2,2,1,GG063,YES,YES,15,2,1,2,0,YES,NO,NO,NA
26.07.19,2019,7,26,Andenes,Whale2Sea,Piet van den Bemd,1,FG9Q7736,1,1,1,GG063,YES,YES,15,2,1,2,0,YES,NO,NO,NA
26.07.19,2019,7,26,Andenes,Whale2Sea,Piet van den Bemd,1,FG9Q7836,1,1,1,GG_j006,NO,YES,30,2,1,1,0,NO,YES,YES,NA
26.07.19,2019,7,26,Andenes,Whale2Sea,Piet van den Bemd,1,FG9Q7621,2,2,1,GG007,YES,YES,150,1,0,0,2,NO,NO,NO,NA
26.07.19,2019,7,26,Andenes,Whale2Sea,Piet van den Bemd,1,FG9Q7651,4,1,1,GG_t089,NO,YES,15,2,2,0,1,NO,NO,YES,NA
26.07.19,2019,7,26,Andenes,Whale2Sea,Piet van den Bemd,1,FG9Q7672,3,1,1,GG_t090,NO,YES,45,2,2,1,0,NO,NO,YES,NA
26.07.19,2019,7,26,Andenes,Whale2Sea,Piet van den Bemd,1,FG9Q7672,3,3,1,GG_t091,NO,YES,60,2,1,0,1,NO,NO,NO,NA
06.08.20,2020,8,6,Andenes,Whale Safari,NA,1,IMG_9098,1,1,0,GG_t002,NO,YES,180,2,2,0,1,NO,NO,NO,NA
06.08.20,2020,8,6,Andenes,Whale Safari,NA,1,IMG_9108_2,1,1,1,GG_t002,NO,YES,150,1,2,0,1,NO,NO,NO,NA
06.08.20,2020,8,6,Andenes,Whale Safari,NA,1,IMG_9103_3,1,1,1,GG_t003,NO,YES,180,2,1,0,1,NO,NO,NO,NA
06.08.20,2020,8,6,Andenes,Whale Safari,NA,1,IMG_9107_3,1,1,1,GG_t004,NO,YES,150,2,1,0,1,NO,NO,YES,NA
06.08.20,2020,8,6,Andenes,Whale Safari,NA,1,IMG_9091,1,1,0,GG_t042,NO,YES,135,2,1,0,1,NO,NO,NO,NA
06.08.20,2020,8,6,Andenes,Whale Safari,NA,1,IMG_9086,1,1,0,GG_t042,NO,YES,135,2,2,0,1,NO,NO,NO,NA
06.08.20,2020,8,6,Andenes,Whale Safari,NA,1,IMG_9109_3,2,1,1,GG_j018,NO,YES,165,2,1,0,0,NO,YES,NO,NA
06.08.20,2020,8,6,Andenes,Whale Safari,NA,1,IMG_9109_2,1,1,1,GG_t043,NO,YES,150,1,0,0,0,NO,NO,NO,NA
06.08.20,2020,8,6,Andenes,Whale Safari,NA,1,IMG_9106_4,1,1,1,GG_j019,NO,YES,150,2,1,0,0,NO,YES,NO,NA
06.08.20,2020,8,6,Andenes,Whale Safari,NA,1,IMG_9074,1,1,1,GG_t041,NO,YES,45,2,1,0,0,NO,NO,NO,NA
20.08.20,2020,8,20,Andenes,Whale Safari,NA,1,002,1,1,0,GG_t040,NO,YES,180,2,1,0,1,NO,NO,NO,NA
20.08.20,2020,8,20,Andenes,Whale Safari,NA,1,001,1,1,0,GG_t039,NO,YES,15,2,1,0,1,NO,NO,NO,NA
30.07.21,2021,7,30,Andenes,Whale Safari,NA,1,Risso-Delpfin-2021_07_30-001_1_1,2,2,1,GG016,YES,YES,15,2,1,1,1,YES,NO,YES,NA
30.07.21,2021,7,30,Andenes,Whale Safari,NA,1,Risso-Delpfin-2021_07_30-002_3,2,1,1,GG019,YES,YES,15,0,2,0,1,NO,NO,YES,NA
30.07.21,2021,7,30,Andenes,Whale Safari,NA,1,Risso-Delpfin-2021_07_30-003_1,2,2,1,GG015,YES,YES,30,2,2,0,2,NO,NO,YES,NA
31.07.21,2021,7,31,Andenes,Whale Safari,NA,1,IMG_0987_1,1,1,1,GG015,YES,YES,165,2,1,0,2,NO,NO,NO,NA
31.07.21,2021,7,31,Andenes,Whale Safari,NA,1,IMG_1007,2,1,1,GG016,YES,YES,180,2,1,1,2,NO,NO,NO,NA
31.07.21,2021,7,31,Andenes,Whale Safari,NA,1,IMG_1001,2,2,1,GG019,YES,YES,150,2,1,2,1,NO,NO,YES,NA
31.07.21,2021,7,31,Andenes,Whale Safari,NA,1,IMG_2445,3,2,1,GG022,YES,YES,45,2,1,1,2,NO,NO,YES,NA
06.08.21,2021,8,6,Andenes,Norwegian Orca Survey,Eve Jourdain,1,6B5A5370,1,1,1,GG018,YES,YES,330,2,1,2,0,NO,NO,YES,NA
06.08.21,2021,8,6,Andenes,Norwegian Orca Survey,Eve Jourdain,1,6B5A5388,1,1,1,GG018,YES,YES,330,2,1,2,0,YES,NO,YES,NA
06.08.21,2021,8,6,Andenes,Norwegian Orca Survey,Eve Jourdain,1,6B5A5481,2,1,1,GG021,YES,YES,135,2,1,2,1,YES,NO,YES,NA
06.08.21,2021,8,6,Andenes,Norwegian Orca Survey,Eve Jourdain,1,6B5A5410,3,3,1,GG021,YES,YES,15,2,1,2,0,YES,NO,YES,NA
06.08.21,2021,8,6,Andenes,Norwegian Orca Survey,Eve Jourdain,1,6B5A5202,2,2,1,GG021,YES,YES,150,2,2,2,1,NO,NO,YES,NA
06.08.21,2021,8,6,Andenes,Norwegian Orca Survey,Eve Jourdain,1,6B5A5418,2,2,1,GG021,YES,YES,30,2,1,2,0,YES,NO,YES,NA
06.08.21,2021,8,6,Andenes,Norwegian Orca Survey,Eve Jourdain,1,6B5A5164,3,3,1,GG019,YES,YES,150,2,1,2,2,YES,NO,YES,foetal folds on calf still clearly visible
06.08.21,2021,8,6,Andenes,Norwegian Orca Survey,Eve Jourdain,1,6B5A5204,3,3,1,GG019,YES,YES,150,2,2,2,2,YES,NO,YES,NA
06.08.21,2021,8,6,Andenes,Norwegian Orca Survey,Eve Jourdain,1,6B5A5129,1,1,0,GG039,YES,YES,165,2,1,0,2,NO,NO,YES,NA
06.08.21,2021,8,6,Andenes,Norwegian Orca Survey,Eve Jourdain,1,6B5A4987,1,1,1,GG024,YES,YES,150,2,2,1,1,NO,NO,YES,NA
06.08.21,2021,8,6,Andenes,Norwegian Orca Survey,Eve Jourdain,1,6B5A4989,1,1,1,GG024,YES,YES,150,2,1,1,1,NO,NO,YES,NA
06.08.21,2021,8,6,Andenes,Norwegian Orca Survey,Eve Jourdain,1,6B5A5169,1,1,1,GG022,YES,YES,150,2,1,0,2,NO,NO,YES,NA
06.08.21,2021,8,6,Andenes,Norwegian Orca Survey,Eve Jourdain,1,6B5A5425,5,4,1,GG022,YES,YES,15,2,1,1,1,YES,NO,YES,NA
06.08.21,2021,8,6,Andenes,Norwegian Orca Survey,Eve Jourdain,1,6B5A5423,5,3,1,GG022,YES,YES,345,1,2,1,1,NO,NO,YES,NA
06.08.21,2021,8,6,Andenes,Norwegian Orca Survey,Eve Jourdain,1,6B5A5224,2,2,1,GG014,YES,YES,135,2,1,0,2,YES,NO,YES,NA
06.08.21,2021,8,6,Andenes,Norwegian Orca Survey,Eve Jourdain,1,6B5A5361,2,1,1,GG015,YES,YES,345,2,1,0,2,YES,NO,YES,NA
06.08.21,2021,8,6,Andenes,Norwegian Orca Survey,Eve Jourdain,1,6B5A5104,1,1,0,GG014,YES,YES,150,2,1,0,2,NO,NO,YES,NA
06.08.21,2021,8,6,Andenes,Norwegian Orca Survey,Eve Jourdain,1,6B5A5359,1,1,2,GG015,YES,YES,345,2,2,0,2,YES,NO,YES,NA
06.08.21,2021,8,6,Andenes,Norwegian Orca Survey,Eve Jourdain,1,6B5A5473,3,1,1,GG016,YES,YES,120,2,1,1,2,NO,NO,YES,NA
06.08.21,2021,8,6,Andenes,Norwegian Orca Survey,Eve Jourdain,1,6B5A5331,4,4,1,GG016,YES,YES,0,2,1,1,2,YES,NO,YES,NA
06.08.21,2021,8,6,Andenes,Norwegian Orca Survey,Eve Jourdain,1,6B5A5330,4,4,1,GG016,YES,YES,0,2,1,1,2,YES,NO,YES,NA
06.08.21,2021,8,6,Andenes,Norwegian Orca Survey,Eve Jourdain,1,6B5A5343,3,2,1,GG014,YES,YES,0,2,2,1,1,YES,NO,YES,NA
06.08.21,2021,8,6,Andenes,Norwegian Orca Survey,Eve Jourdain,1,6B5A5346,4,2,2,GG014,YES,YES,0,2,1,1,1,YES,NO,YES,NA
06.08.21,2021,8,6,Andenes,Norwegian Orca Survey,Eve Jourdain,1,6B5A5055,3,2,1,GG066,YES,YES,0,2,1,2,0,YES,NO,YES,NA
06.08.21,2021,8,6,Andenes,Norwegian Orca Survey,Eve Jourdain,1,6B5A5236,3,1,1,GG_t006,NO,YES,345,2,1,0,1,NO,NO,NO,NA
06.08.21,2021,8,6,Andenes,Norwegian Orca Survey,Eve Jourdain,1,6B5A5402,1,1,1,GG015,YES,YES,165,2,1,0,2,NO,NO,NO,NA
07.08.21,2021,8,7,Andenes,Whale2Sea,Tiu Similä,1,IMG_8418,1,1,2,GG012,YES,YES,180,2,1,0,2,YES,NO,YES,NA
07.08.21,2021,8,7,Andenes,Whale2Sea,Tiu Similä,1,IMG_8370,1,1,2,GG_j003,NO,YES,165,2,1,0,0,NO,YES,NO,NA
07.08.21,2021,8,7,Andenes,Whale2Sea,Tiu Similä,1,IMG_8399,1,1,2,GG_j003,NO,YES,195,2,2,0,0,NO,YES,NO,NA
07.08.21,2021,8,7,Andenes,Whale2Sea,Tiu Similä,1,IMG_8392,2,2,2,GG_j004,NO,YES,150,2,1,0,0,NO,YES,NO,NA
07.08.21,2021,8,7,Andenes,Whale2Sea,Tiu Similä,1,IMG_8395,2,2,2,GG_j004,NO,YES,165,2,2,0,0,NO,YES,NO,NA
07.08.21,2021,8,7,Andenes,Whale2Sea,Tiu Similä,1,IMG_8426,3,3,2,GG039,YES,YES,165,2,2,0,2,YES,NO,YES,NA
07.08.21,2021,8,7,Andenes,Whale2Sea,Tiu Similä,1,IMG_8416,1,1,2,GG039,YES,YES,210,2,2,0,2,NO,NO,YES,NA
07.08.21,2021,8,7,Andenes,Whale2Sea,Tiu Similä,1,IMG_8422,1,1,2,GG_j005,NO,YES,210,2,1,2,0,NO,YES,NO,NA
07.08.21,2021,8,7,Andenes,Whale2Sea,Tiu Similä,1,IMG_8363,1,1,0,GG_t005,NO,YES,0,2,0,1,2,NO,NO,NO,NA
07.08.21,2021,8,7,Andenes,Whale Safari,NA,2,IMG_1235_1_julian,1,1,1,GG012,YES,YES,180,2,1,0,2,YES,NO,NO,NA
07.08.21,2021,8,7,Andenes,Whale Safari,NA,2,IMG_1237_1_julian,1,1,1,GG012,YES,YES,180,2,1,0,2,YES,NO,NO,NA
07.08.21,2021,8,7,Andenes,Whale Safari,NA,2,IMG_1143_julian,1,1,1,GG013,YES,YES,135,2,1,0,1,NO,NO,NO,NA
07.08.21,2021,8,7,Andenes,Whale Safari,NA,2,IMG_2697_1,1,1,1,GG014,YES,YES,180,2,1,0,2,YES,NO,YES,NA
07.08.21,2021,8,7,Andenes,Whale Safari,NA,2,IMG_1228_5_julian,2,1,1,GG014,YES,YES,180,2,1,0,2,YES,NO,YES,NA
07.08.21,2021,8,7,Andenes,Whale Safari,NA,2,IMG_1176_julian,2,2,1,GG015,YES,YES,150,2,1,0,2,YES,NO,YES,NA
07.08.21,2021,8,7,Andenes,Whale Safari,NA,2,IMG_1229_1_julian,1,1,1,GG016,YES,YES,165,2,2,0,2,YES,NO,NO,NA
07.08.21,2021,8,7,Andenes,Whale Safari,NA,2,IMG_2696_1,1,1,1,GG017,YES,YES,180,2,1,0,2,YES,NO,NO,NA
07.08.21,2021,8,7,Andenes,Whale Safari,NA,2,IMG_1236_3_julian,1,1,1,GG018,YES,YES,180,2,1,2,0,YES,NO,NO,NA
07.08.21,2021,8,7,Andenes,Whale Safari,NA,2,IMG_1163_julian,1,1,1,GG018,YES,YES,150,2,1,1,0,NO,NO,NO,NA
07.08.21,2021,8,7,Andenes,Whale Safari,NA,2,IMG_1186_julian,2,2,1,GG019,YES,YES,150,2,1,2,2,NO,NO,YES,NA
07.08.21,2021,8,7,Andenes,Whale Safari,NA,2,IMG_1180_1_julian,1,1,1,GG021,YES,YES,165,2,1,1,1,NO,NO,NO,NA
07.08.21,2021,8,7,Andenes,Whale Safari,NA,2,IMG_1166_julian,2,1,1,GG022,YES,YES,165,2,1,0,2,YES,NO,YES,NA
07.08.21,2021,8,7,Andenes,Whale Safari,NA,2,IMG_1174_julian,1,1,1,GG024,YES,YES,165,2,1,1,2,YES,NO,YES,NA
07.08.21,2021,8,7,Andenes,Whale Safari,NA,2,IMG_1237_2_julian,1,1,1,GG066,YES,YES,165,2,1,0,2,YES,NO,NO,NA
07.08.21,2021,8,7,Andenes,Whale Safari,NA,2,IMG_1235_2_julian,1,1,1,GG_j020,NO,YES,180,2,1,0,1,NO,YES,NO,NA
07.08.21,2021,8,7,Andenes,Whale Safari,NA,2,IMG_1204_julian,2,1,1,GG019,YES,YES,0,2,1,2,2,YES,NO,YES,NA
07.08.21,2021,8,7,Andenes,Whale Safari,NA,2,IMG_1217_julian,1,1,1,GG021,YES,YES,15,2,2,1,1,NO,NO,NO,NA
07.08.21,2021,8,7,Andenes,Whale Safari,NA,2,IMG_1196_julian,1,1,1,GG024,YES,YES,15,2,1,1,1,YES,NO,NO,NA
08.08.21,2021,8,8,Andenes,Whale Safari,NA,1,IMG_6719_2,1,1,1,GG012,YES,YES,150,2,2,0,2,NO,NO,NO,NA
08.08.21,2021,8,8,Andenes,Whale Safari,NA,1,IMG_6758,1,1,1,GG013,YES,YES,165,2,2,0,2,NO,NO,NO,NA
08.08.21,2021,8,8,Andenes,Whale Safari,NA,1,IMG_6867_2,3,1,1,GG014,YES,YES,180,2,1,0,2,NO,NO,YES,NA
08.08.21,2021,8,8,Andenes,Whale Safari,NA,1,IMG_6866_1,1,1,1,GG014,YES,YES,165,2,2,0,1,NO,NO,YES,NA
08.08.21,2021,8,8,Andenes,Whale Safari,NA,1,IMG_6867_3,3,3,1,GG015,YES,YES,180,2,1,0,2,YES,NO,YES,NA
08.08.21,2021,8,8,Andenes,Whale Safari,NA,1,IMG_6870,2,2,1,GG016,YES,YES,165,2,1,1,2,YES,NO,YES,foetal folds on calf still visible
08.08.21,2021,8,8,Andenes,Whale Safari,NA,1,IMG_6869,2,2,1,GG016,YES,YES,165,2,2,1,2,YES,NO,YES,foetal folds on calf still visible
08.08.21,2021,8,8,Andenes,Whale Safari,NA,1,CAB_0060,2,2,1,GG019,YES,YES,180,2,1,1,1,NO,NO,YES,NA
08.08.21,2021,8,8,Andenes,Whale Safari,NA,1,CAB_0106,1,1,1,GG024,YES,YES,0,2,2,0,1,NO,NO,NO,NA
xx.xx.22,2022,NA,NA,Andenes,Whale2Sea,Luís Dias,NA,rissos dolphins luisdias_naturephoto-125,2,1,1,GG_j008,NO,YES,345,2,1,0,1,NO,YES,NO,NA
